Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID
295,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,FUR-CH-10001891
296,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,FUR-FU-10002918
297,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,OFF-BI-10004593
298,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,OFF-FA-10004854
299,CA-2016-142545,10/28/2016,11/03/2016,Standard Class,JD-15895,OFF-PA-10002105
300,CA-2016-142545,10/28/2016,11/03/2016,Standard Class,JD-15895,OFF-ST-10002756
301,CA-2016-142545,10/28/2016,11/03/2016,Standard Class,JD-15895,OFF-PA-10004243
302,CA-2016-142545,10/28/2016,11/03/2016,Standard Class,JD-15895,FUR-FU-10001861
303,CA-2016-142545,10/28/2016,11/03/2016,Standard Class,JD-15895,OFF-BI-10002706
304,US-2017-152380,11/19/2017,11/23/2017,Standard Class,JH-15910,FUR-TA-10002533
305,CA-2015-144253,05/04/2015,05/09/2015,Second Class,AS-10225,FUR-FU-10002671
306,CA-2014-130960,12/30/2014,01/04/2015,Standard Class,KB-16600,OFF-AR-10003651
307,CA-2014-111003,06/01/2014,06/06/2014,Standard Class,CR-12625,OFF-BI-10001072
308,CA-2014-111003,06/01/2014,06/06/2014,Standard Class,CR-12625,OFF-AR-10002135
309,CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,OFF-AR-10002804
310,CA-2016-142902,09/12/2016,9/14/2016,Second Class,BP-11185,FUR-FU-10001918
311,CA-2016-142902,09/12/2016,9/14/2016,Second Class,BP-11185,FUR-CH-10004086
312,CA-2016-142902,09/12/2016,9/14/2016,Second Class,BP-11185,FUR-FU-10001756
313,CA-2016-142902,09/12/2016,9/14/2016,Second Class,BP-11185,OFF-LA-10000634
314,CA-2014-120887,9/27/2014,10/03/2014,Standard Class,TS-21205,FUR-FU-10001588
315,CA-2014-167850,08/09/2014,8/16/2014,Standard Class,AG-10525,TEC-PH-10002398
316,CA-2014-167850,08/09/2014,8/16/2014,Standard Class,AG-10525,OFF-PA-10001937
317,CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,OFF-AR-10003373
318,CA-2014-164973,11/04/2014,11/09/2014,Standard Class,NM-18445,FUR-CH-10002602
319,CA-2014-164973,11/04/2014,11/09/2014,Standard Class,NM-18445,TEC-MA-10002927
320,CA-2014-164973,11/04/2014,11/09/2014,Standard Class,NM-18445,TEC-PH-10004093
321,CA-2014-164973,11/04/2014,11/09/2014,Standard Class,NM-18445,TEC-AC-10000892
322,CA-2014-164973,11/04/2014,11/09/2014,Standard Class,NM-18445,OFF-ST-10002974
323,CA-2014-156601,9/19/2014,9/24/2014,Standard Class,FA-14230,OFF-FA-10000624
324,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,OFF-BI-10004593
325,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,TEC-AC-10001908
326,CA-2017-153339,11/03/2017,11/05/2017,Second Class,DJ-13510,FUR-FU-10001967
327,US-2016-141544,8/30/2016,09/01/2016,First Class,PO-18850,TEC-PH-10003645
328,US-2016-141544,8/30/2016,09/01/2016,First Class,PO-18850,OFF-ST-10000675
329,US-2016-141544,8/30/2016,09/01/2016,First Class,PO-18850,FUR-CH-10003312
330,US-2016-141544,8/30/2016,09/01/2016,First Class,PO-18850,OFF-LA-10001074
331,US-2016-141544,8/30/2016,09/01/2016,First Class,PO-18850,OFF-BI-10001524
332,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,TEC-PH-10004614
333,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,OFF-BI-10001153
334,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,OFF-BI-10001982
335,CA-2015-137946,09/01/2015,09/04/2015,Second Class,DB-13615,OFF-BI-10001922
336,CA-2015-137946,09/01/2015,09/04/2015,Second Class,DB-13615,TEC-CO-10001449
337,CA-2015-137946,09/01/2015,09/04/2015,Second Class,DB-13615,OFF-BI-10004140
338,CA-2014-129924,07/12/2014,7/17/2014,Standard Class,AC-10420,OFF-BI-10003314
339,CA-2014-129924,07/12/2014,7/17/2014,Standard Class,AC-10420,FUR-TA-10004575
340,CA-2015-128167,6/22/2015,6/26/2015,Second Class,KL-16645,OFF-FA-10000490
341,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,OFF-AR-10000122
342,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,OFF-BI-10003656
343,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,OFF-FA-10002780
344,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,TEC-PH-10000702
345,US-2015-120712,12/20/2015,12/24/2015,Standard Class,CS-12130,OFF-ST-10000107
346,CA-2017-169901,6/15/2017,6/19/2017,Standard Class,CC-12550,TEC-PH-10002293
347,CA-2017-134306,07/08/2017,07/12/2017,Standard Class,TD-20995,OFF-AR-10004027
348,CA-2017-134306,07/08/2017,07/12/2017,Standard Class,TD-20995,OFF-PA-10000249
349,CA-2017-134306,07/08/2017,07/12/2017,Standard Class,TD-20995,OFF-AR-10001374
350,CA-2016-129714,09/01/2016,09/03/2016,First Class,AB-10060,TEC-AC-10000290
351,CA-2016-129714,09/01/2016,09/03/2016,First Class,AB-10060,OFF-PA-10001970
352,CA-2016-129714,09/01/2016,09/03/2016,First Class,AB-10060,OFF-BI-10002160
353,CA-2016-129714,09/01/2016,09/03/2016,First Class,AB-10060,OFF-PA-10001970
354,CA-2016-129714,09/01/2016,09/03/2016,First Class,AB-10060,OFF-BI-10004995
355,CA-2016-138520,04/08/2016,4/13/2016,Standard Class,JL-15505,FUR-BO-10002268
356,CA-2016-138520,04/08/2016,4/13/2016,Standard Class,JL-15505,OFF-EN-10001137
357,CA-2016-138520,04/08/2016,4/13/2016,Standard Class,JL-15505,OFF-AR-10002399
358,CA-2016-138520,04/08/2016,4/13/2016,Standard Class,JL-15505,OFF-PA-10002713
359,CA-2016-130001,4/23/2016,4/28/2016,Standard Class,HK-14890,OFF-PA-10002666
360,CA-2017-155698,03/08/2017,03/11/2017,First Class,VB-21745,OFF-AP-10001124
361,CA-2017-155698,03/08/2017,03/11/2017,First Class,VB-21745,OFF-LA-10001158
362,CA-2017-144904,9/25/2017,10/01/2017,Standard Class,KW-16435,OFF-LA-10001158
363,CA-2017-144904,9/25/2017,10/01/2017,Standard Class,KW-16435,FUR-CH-10000785
364,CA-2017-144904,9/25/2017,10/01/2017,Standard Class,KW-16435,OFF-AR-10003732
365,CA-2017-144904,9/25/2017,10/01/2017,Standard Class,KW-16435,FUR-FU-10000023
366,CA-2014-123344,9/24/2014,9/29/2014,Standard Class,JD-16060,OFF-ST-10001713
367,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,OFF-BI-10002412
368,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,OFF-SU-10001225
369,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,OFF-ST-10002406
370,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,FUR-BO-10002545
371,CA-2017-104745,5/29/2017,06/04/2017,Standard Class,GT-14755,OFF-PA-10002036
372,CA-2017-104745,5/29/2017,06/04/2017,Standard Class,GT-14755,OFF-ST-10002205
373,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,OFF-BI-10001982
374,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,TEC-AC-10003911
375,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,OFF-AR-10000658
376,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,TEC-AC-10002076
377,US-2016-134656,9/28/2016,10/01/2016,First Class,MM-18280,OFF-PA-10003039
378,US-2017-134481,8/27/2017,09/01/2017,Standard Class,AR-10405,FUR-TA-10004915
379,CA-2015-130792,4/28/2015,05/05/2015,Standard Class,RA-19915,OFF-AP-10000696
380,CA-2015-130792,4/28/2015,05/05/2015,Standard Class,RA-19915,OFF-ST-10003327
381,CA-2015-130792,4/28/2015,05/05/2015,Standard Class,RA-19915,OFF-BI-10000309
382,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,OFF-PA-10004734
383,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,OFF-BI-10002225
384,CA-2015-125395,6/26/2015,6/29/2015,Second Class,LA-16780,TEC-AC-10004708
385,US-2015-168935,11/27/2015,12/02/2015,Standard Class,DO-13435,FUR-TA-10000617
386,US-2015-168935,11/27/2015,12/02/2015,Standard Class,DO-13435,TEC-AC-10002335
387,CA-2015-122756,12/03/2015,12/07/2015,Standard Class,DK-13225,TEC-MA-10001681
388,CA-2015-122756,12/03/2015,12/07/2015,Standard Class,DK-13225,FUR-FU-10001935
389,CA-2014-115973,11/24/2014,11/26/2014,First Class,NG-18430,OFF-AR-10004757
390,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,OFF-BI-10000050
391,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,TEC-AC-10001998
392,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,TEC-PH-10003012
393,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,TEC-CO-10002313
394,US-2014-134971,06/07/2014,06/10/2014,Second Class,BP-11095,OFF-BI-10003982
395,CA-2017-102946,6/30/2017,07/05/2017,Standard Class,VP-21730,OFF-BI-10004492
396,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,OFF-ST-10000798
397,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,OFF-PA-10002552
398,CA-2015-122259,10/31/2015,11/04/2015,Standard Class,HP-14815,OFF-SU-10002573
399,CA-2016-108987,09/08/2016,09/10/2016,Second Class,AG-10675,OFF-ST-10001580
400,CA-2016-108987,09/08/2016,09/10/2016,Second Class,AG-10675,FUR-BO-10004834
401,CA-2016-108987,09/08/2016,09/10/2016,Second Class,AG-10675,OFF-ST-10000934
402,CA-2016-108987,09/08/2016,09/10/2016,Second Class,AG-10675,TEC-AC-10000158
403,CA-2014-113166,12/24/2014,12/26/2014,First Class,LF-17185,OFF-PA-10001947
404,CA-2014-155208,4/16/2014,4/20/2014,Standard Class,SP-20650,OFF-AR-10003478
405,CA-2017-117933,12/24/2017,12/29/2017,Standard Class,RF-19840,OFF-AP-10004249
406,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,TEC-AC-10000158
407,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,TEC-CO-10004115
408,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10003724
409,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,FUR-TA-10002041
410,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10002893
411,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,OFF-LA-10003766
412,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10001970
413,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,FUR-BO-10001972
414,CA-2017-117457,12/08/2017,12/12/2017,Standard Class,KH-16510,FUR-CH-10003956
415,CA-2017-142636,11/03/2017,11/07/2017,Standard Class,KC-16675,OFF-PA-10000157
416,CA-2017-142636,11/03/2017,11/07/2017,Standard Class,KC-16675,FUR-CH-10001891
417,CA-2017-122105,6/24/2017,6/28/2017,Standard Class,CJ-12010,OFF-AR-10004344
418,CA-2016-148796,4/14/2016,4/18/2016,Standard Class,PB-19150,FUR-CH-10004886
419,CA-2017-154816,11/06/2017,11/10/2017,Standard Class,VB-21745,OFF-PA-10003845
420,CA-2017-110478,03/04/2017,03/09/2017,Standard Class,SP-20860,OFF-AR-10001573
421,CA-2017-110478,03/04/2017,03/09/2017,Standard Class,SP-20860,OFF-EN-10000483
422,CA-2014-142048,6/22/2014,6/25/2014,First Class,JE-15745,TEC-AC-10004114
423,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,FUR-FU-10004712
424,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,OFF-ST-10000918
425,CA-2017-155705,8/21/2017,8/23/2017,Second Class,NF-18385,FUR-CH-10000015
426,CA-2017-149160,11/23/2017,11/26/2017,Second Class,JM-15265,FUR-FU-10003347
427,CA-2017-149160,11/23/2017,11/26/2017,Second Class,JM-15265,OFF-BI-10001543
428,CA-2014-101476,09/12/2014,9/13/2014,First Class,SD-20485,TEC-MA-10000029
429,CA-2017-152275,10/01/2017,10/08/2017,Standard Class,KH-16630,OFF-AR-10000369
430,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,OFF-BI-10004584
431,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,TEC-AC-10004659
432,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,TEC-AC-10004659
433,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,OFF-ST-10000617
434,CA-2016-127369,06/06/2016,06/07/2016,First Class,DB-13060,OFF-ST-10003306
435,US-2014-150574,12/19/2014,12/25/2014,Standard Class,MK-18160,OFF-BI-10000773
436,US-2014-150574,12/19/2014,12/25/2014,Standard Class,MK-18160,TEC-AC-10002600
437,CA-2016-147375,06/12/2016,6/14/2016,Second Class,PO-19180,TEC-MA-10002937
438,CA-2016-147375,06/12/2016,6/14/2016,Second Class,PO-19180,OFF-PA-10001970
439,CA-2017-130043,9/15/2017,9/19/2017,Standard Class,BB-11545,OFF-PA-10002230
440,CA-2017-157252,1/20/2017,1/23/2017,Second Class,CV-12805,FUR-CH-10003396
441,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,FUR-FU-10000246
442,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,OFF-ST-10000060
443,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,OFF-ST-10003058
444,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,OFF-PA-10002222
445,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,FUR-CH-10002372
446,CA-2016-115756,09/05/2016,09/07/2016,Second Class,PK-19075,OFF-LA-10001317
447,CA-2017-154214,3/20/2017,3/25/2017,Second Class,TB-21595,FUR-FU-10000206
448,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,OFF-AR-10000588
449,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,OFF-ST-10001469
450,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,OFF-AR-10001953
451,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,OFF-AR-10003156
452,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,OFF-AR-10004974
453,CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,TEC-PH-10002365
454,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,EB-13705,FUR-TA-10001539
455,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,EB-13705,OFF-ST-10000142
456,CA-2016-100153,12/13/2016,12/17/2016,Standard Class,KH-16630,TEC-AC-10001772
457,US-2014-110674,02/12/2014,2/18/2014,Standard Class,SC-20095,FUR-CH-10000225
458,US-2016-157945,9/26/2016,10/01/2016,Standard Class,NF-18385,FUR-CH-10002331
459,US-2016-157945,9/26/2016,10/01/2016,Standard Class,NF-18385,OFF-EN-10001415
460,CA-2015-109638,12/15/2015,12/22/2015,Standard Class,JH-15985,OFF-AP-10002472
461,CA-2015-109638,12/15/2015,12/22/2015,Standard Class,JH-15985,TEC-AC-10004571
462,CA-2015-109638,12/15/2015,12/22/2015,Standard Class,JH-15985,OFF-BI-10001098
463,CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,FUR-FU-10000023
464,CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,FUR-TA-10001889
465,CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,OFF-BI-10000315
466,CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,OFF-SU-10003505
467,CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,OFF-AP-10002578
468,US-2015-101399,1/17/2015,1/24/2015,Standard Class,JS-15940,FUR-FU-10002918
469,CA-2017-154907,3/31/2017,04/04/2017,Standard Class,DS-13180,FUR-BO-10002824
470,US-2016-100419,12/16/2016,12/20/2016,Second Class,CC-12670,OFF-BI-10002194
471,CA-2015-154144,12/20/2015,12/24/2015,Standard Class,MH-17785,OFF-PA-10004071
472,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,OFF-ST-10002743
473,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,FUR-BO-10001601
474,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,TEC-PH-10002680
475,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,OFF-ST-10001321
476,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,OFF-PA-10001509
477,CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,OFF-PA-10003465
478,CA-2016-103891,07/12/2016,7/19/2016,Standard Class,KH-16690,TEC-PH-10000149
479,CA-2016-152632,10/27/2016,11/02/2016,Standard Class,JE-15475,FUR-FU-10002671
480,CA-2016-100790,6/26/2016,07/02/2016,Standard Class,JG-15805,OFF-AR-10003045
481,CA-2016-100790,6/26/2016,07/02/2016,Standard Class,JG-15805,OFF-ST-10000689
482,CA-2014-134677,10/06/2014,10/10/2014,Standard Class,XP-21865,TEC-AC-10001445
483,CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,OFF-AR-10002053
484,CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,TEC-AC-10002567
485,CA-2017-140963,06/10/2017,6/13/2017,First Class,MT-18070,OFF-LA-10003923
486,CA-2017-140963,06/10/2017,6/13/2017,First Class,MT-18070,FUR-BO-10001337
487,CA-2017-140963,06/10/2017,6/13/2017,First Class,MT-18070,TEC-PH-10001924
488,CA-2014-154627,10/29/2014,10/31/2014,First Class,SA-20830,TEC-PH-10001363
489,CA-2014-133753,06/09/2014,6/13/2014,Second Class,CW-11905,TEC-PH-10000376
490,CA-2014-133753,06/09/2014,6/13/2014,Second Class,CW-11905,TEC-AC-10000303
491,CA-2014-133753,06/09/2014,6/13/2014,Second Class,CW-11905,OFF-AR-10001953
492,CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,OFF-ST-10001809
493,CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,OFF-EN-10003845
494,CA-2016-169166,05/09/2016,5/14/2016,Standard Class,SS-20590,TEC-AC-10000991
495,US-2016-120929,3/18/2016,3/21/2016,Second Class,RO-19780,FUR-TA-10001857
496,CA-2015-134782,12/27/2015,12/31/2015,Standard Class,MD-17350,OFF-EN-10001434
497,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,OFF-BI-10002498
498,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,FUR-FU-10004864
499,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,FUR-CH-10002602
500,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,FUR-FU-10000073
501,US-2016-105578,5/30/2016,06/04/2016,Standard Class,MY-17380,OFF-BI-10001670
502,US-2016-105578,5/30/2016,06/04/2016,Standard Class,MY-17380,OFF-BI-10001658
503,US-2016-105578,5/30/2016,06/04/2016,Standard Class,MY-17380,FUR-CH-10001215
504,US-2016-105578,5/30/2016,06/04/2016,Standard Class,MY-17380,OFF-BI-10000831
505,US-2016-105578,5/30/2016,06/04/2016,Standard Class,MY-17380,OFF-PA-10000357
506,CA-2017-134978,11/12/2017,11/15/2017,Second Class,EB-13705,OFF-BI-10003274
507,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,OFF-AR-10001662
508,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,OFF-AR-10003856
509,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,OFF-ST-10001228
510,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,OFF-BI-10003527
511,CA-2017-135307,11/26/2017,11/27/2017,First Class,LS-17245,FUR-FU-10001290
512,CA-2017-135307,11/26/2017,11/27/2017,First Class,LS-17245,TEC-AC-10002399
513,CA-2016-106341,10/20/2016,10/23/2016,First Class,LF-17185,OFF-AR-10002053
514,CA-2017-163405,12/21/2017,12/25/2017,Standard Class,BN-11515,OFF-AR-10003811
515,CA-2017-163405,12/21/2017,12/25/2017,Standard Class,BN-11515,OFF-AR-10001246
516,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,TEC-CO-10003236
517,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-ST-10004507
518,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-PA-10001667
519,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-ST-10004459
520,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,TEC-AC-10000171
521,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,OFF-ST-10000736
522,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,OFF-BI-10000285
523,CA-2017-145142,1/23/2017,1/25/2017,First Class,MC-17605,FUR-TA-10001857
524,US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,TEC-PH-10003555
525,US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,TEC-AC-10003832
526,CA-2015-158792,12/26/2015,01/02/2016,Standard Class,BD-11605,OFF-FA-10002815
527,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,FUR-CH-10003379
528,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,FUR-FU-10001756
529,US-2015-138303,09/03/2015,09/07/2015,Standard Class,MG-18145,OFF-ST-10004963
530,US-2015-138303,09/03/2015,09/07/2015,Standard Class,MG-18145,OFF-SU-10002881
531,US-2015-138303,09/03/2015,09/07/2015,Standard Class,MG-18145,OFF-EN-10001335
532,CA-2015-102848,11/07/2015,11/09/2015,Second Class,KB-16240,FUR-CH-10000595
533,US-2017-129441,09/07/2017,09/11/2017,Standard Class,JC-15340,FUR-FU-10000448
534,CA-2016-168753,5/29/2016,06/01/2016,Second Class,RL-19615,TEC-PH-10000984
535,CA-2016-168753,5/29/2016,06/01/2016,Second Class,RL-19615,OFF-BI-10002557
536,CA-2016-126613,07/10/2016,7/16/2016,Standard Class,AA-10375,OFF-ST-10001325
537,US-2017-122637,09/03/2017,09/08/2017,Second Class,EP-13915,OFF-BI-10002429
538,CA-2015-147851,12/03/2015,12/08/2015,Standard Class,MP-17470,OFF-BI-10004528
539,CA-2015-134894,12/07/2015,12/11/2015,Standard Class,DK-12985,OFF-AP-10001271
540,CA-2015-134894,12/07/2015,12/11/2015,Standard Class,DK-12985,FUR-CH-10002647
541,CA-2014-140795,02/01/2014,02/03/2014,First Class,BD-11500,TEC-AC-10001432
542,CA-2016-136924,7/14/2016,7/17/2016,First Class,ES-14080,TEC-PH-10002262
543,US-2015-120161,12/18/2015,12/23/2015,Standard Class,LM-17065,OFF-ST-10001809
544,CA-2014-103849,05/11/2014,5/16/2014,Standard Class,PG-18895,TEC-AC-10001465
545,CA-2014-103849,05/11/2014,5/16/2014,Standard Class,PG-18895,TEC-PH-10002597
546,CA-2014-103849,05/11/2014,5/16/2014,Standard Class,PG-18895,FUR-FU-10000723
547,CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,OFF-BI-10000404
548,CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,OFF-PA-10002986
549,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-ST-10000604
550,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-BI-10004738
551,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-SU-10001935
552,CA-2016-136406,4/15/2016,4/17/2016,Second Class,BD-11320,FUR-CH-10002024
553,CA-2017-112774,09/11/2017,09/12/2017,First Class,RC-19960,FUR-FU-10003039
554,CA-2017-101945,11/24/2017,11/28/2017,Standard Class,GT-14710,OFF-FA-10004248
555,CA-2017-100650,6/29/2017,07/03/2017,Second Class,DK-13225,OFF-ST-10001780
556,CA-2014-155852,03/03/2014,03/07/2014,Second Class,AJ-10945,OFF-AR-10003560
557,CA-2016-113243,06/10/2016,6/15/2016,Standard Class,OT-18730,OFF-LA-10001297
558,CA-2016-113243,06/10/2016,6/15/2016,Standard Class,OT-18730,FUR-TA-10004256
559,CA-2016-113243,06/10/2016,6/15/2016,Standard Class,OT-18730,OFF-PA-10003441
560,CA-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,FUR-FU-10003347
561,CA-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,OFF-BI-10000069
562,CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,OFF-AP-10003914
563,CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,FUR-FU-10004020
564,CA-2015-130736,12/07/2015,12/09/2015,First Class,JF-15490,OFF-FA-10003467
565,CA-2015-130736,12/07/2015,12/09/2015,First Class,JF-15490,OFF-LA-10000634
566,CA-2017-137099,12/07/2017,12/10/2017,First Class,FP-14320,TEC-PH-10002496
567,CA-2017-156951,10/01/2017,10/08/2017,Standard Class,EB-13840,OFF-PA-10004530
568,CA-2017-156951,10/01/2017,10/08/2017,Standard Class,EB-13840,OFF-BI-10001107
569,CA-2017-156951,10/01/2017,10/08/2017,Standard Class,EB-13840,OFF-PA-10004451
